seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
142,14,14,1.0,515.471,7216.596,283,26,12,0.2348,
143,11,11,1.0,702.261,7724.876,349,24,13,0.3595,
144,13,13,1.0,612.487,7962.336,312,33,20,0.4936,
145,16,16,1.0,504.761,8076.176,274,19,3,0.3804,
146,11,11,1.0,687.569,7563.259,355,23,12,0.3782,
147,14,14,1.0,481.172,6736.41,266,19,5,0.2341,
148,13,13,1.0,569.06,7397.78,296,22,9,0.3109,
149,10,10,1.0,725.814,7258.143,345,16,6,0.3825,
150,16,16,1.0,467.443,7479.082,275,33,17,0.2293,
151,15,15,1.0,530.477,7957.155,280,31,16,0.2457,
152,16,16,1.0,479.228,7667.647,267,32,16,0.2351,
153,13,13,1.0,585.621,7613.068,325,19,6,0.4696,
154,11,11,1.0,667.213,7339.345,349,21,10,0.3317,
155,14,14,1.0,541.037,7574.518,314,33,19,0.2497,
156,13,13,1.0,606.838,7888.89,348,42,29,0.3139,
157,14,14,1.0,611.99,8567.855,298,53,39,0.2571,
158,15,15,1.0,509.136,7637.037,296,26,11,0.2695,
159,13,13,1.0,620.874,8071.366,290,32,19,0.2983,
160,10,10,1.0,761.95,7619.504,372,12,2,0.4298,
161,14,14,1.0,549.172,7688.411,267,29,15,0.3959,
162,10,10,1.0,799.66,7996.598,370,20,10,0.4046,
163,14,14,1.0,516.989,7237.841,281,21,7,0.3119,
164,10,10,1.0,747.91,7479.096,373,20,10,0.4571,
165,10,10,1.0,737.18,7371.796,322,24,14,0.4053,
166,11,11,1.0,665.04,7315.444,316,24,13,0.3571,
167,11,11,1.0,666.162,7327.786,335,22,11,0.3359,
168,15,15,1.0,523.576,7853.636,319,30,15,0.1991,
169,12,12,1.0,671.192,8054.308,314,30,18,0.2745,
170,16,16,1.0,536.578,8585.246,278,53,37,0.1779,
171,16,16,1.0,507.872,8125.956,258,33,17,0.1983,
172,12,12,1.0,638.337,7660.043,295,20,8,0.3208,
173,12,12,1.0,646.073,7752.88,301,37,25,0.3472,
174,16,16,1.0,465.372,7445.957,246,25,9,0.2283,
175,13,13,1.0,565.315,7349.096,291,36,23,0.3423,
176,10,10,1.0,857.147,8571.475,384,42,32,0.336,
177,11,11,1.0,736.195,8098.143,380,31,20,0.3876,
178,10,10,1.0,707.469,7074.691,344,15,5,0.3946,
179,16,16,1.0,484.217,7747.464,270,39,23,0.3131,
180,11,11,1.0,670.521,7375.732,329,22,11,0.4553,
181,14,14,1.0,550.165,7702.315,295,33,19,0.2394,
182,13,13,1.0,581.7,7562.095,330,36,23,0.286,
183,10,10,1.0,735.811,7358.108,317,14,4,0.3896,
184,12,12,1.0,605.415,7264.982,325,19,7,0.3309,
185,16,16,1.0,476.835,7629.352,246,22,6,0.2156,
186,12,12,1.0,671.356,8056.274,372,20,8,0.3874,
187,12,12,1.0,545.003,6540.035,327,23,11,0.3005,
188,16,16,1.0,477.345,7637.526,282,24,8,0.2044,
189,13,13,1.0,584.678,7600.813,305,28,15,0.2829,
190,10,10,1.0,728.564,7285.644,331,18,8,0.3677,
191,16,16,1.0,483.83,7741.284,251,19,3,0.1878,
192,12,12,1.0,645.46,7745.519,303,31,19,0.2848,
193,14,14,1.0,572.386,8013.401,295,36,22,0.3093,
194,16,16,1.0,498.09,7969.435,264,54,38,0.1772,
195,14,14,1.0,567.997,7951.96,303,25,11,0.2379,
196,15,15,1.0,474.566,7118.493,222,26,11,0.2235,
197,14,14,1.0,535.303,7494.239,304,22,8,0.3143,
198,10,10,1.0,743.601,7436.012,339,25,15,0.5367,
