seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
63,13,13,1.0,602.529,7832.874,273,17,4,0.6629,
64,13,13,1.0,590.916,7681.906,290,26,13,0.8475,
65,13,13,1.0,599.101,7788.316,313,20,7,0.6047,
66,10,10,1.0,776.574,7765.744,358,12,2,0.6513,
67,10,10,1.0,808.407,8084.067,349,21,11,0.8292,
68,15,15,1.0,568.881,8533.212,277,35,20,0.7106,
69,15,15,1.0,526.288,7894.323,279,23,8,0.4704,
70,10,10,1.0,785.758,7857.582,353,20,10,0.5804,
71,12,12,1.0,645.475,7745.695,313,13,1,0.6248,
72,10,10,1.0,797.849,7978.486,317,18,8,0.6965,
73,12,12,1.0,661.042,7932.499,303,20,8,0.7265,
74,16,16,1.0,503.915,8062.638,211,37,21,0.7313,
75,13,13,1.0,599.943,7799.264,275,22,9,0.6844,
76,12,12,1.0,675.072,8100.86,312,15,3,0.6911,
77,16,16,1.0,606.752,9708.028,274,37,21,0.5738,
78,16,16,1.0,510.732,8171.717,309,24,8,0.4085,
79,11,11,1.0,670.36,7373.963,314,18,7,0.6494,
80,12,12,1.0,683.113,8197.36,281,14,2,0.5392,
81,14,14,1.0,565.262,7913.668,264,24,10,0.5587,
82,11,11,1.0,784.161,8625.774,351,14,3,0.6223,
83,13,13,1.0,661.183,8595.373,310,25,12,0.7424,
84,15,15,1.0,568.461,8526.918,287,19,4,0.5856,
85,11,11,1.0,706.418,7770.602,325,17,6,0.6981,
86,16,16,1.0,550.56,8808.964,237,23,7,0.5694,
87,11,11,1.0,742.864,8171.507,323,17,6,0.6596,
88,13,13,1.0,606.592,7885.697,332,22,9,0.566,
89,10,10,1.0,771.639,7716.388,321,12,2,0.6407,
90,11,11,1.0,705.297,7758.269,354,36,25,0.8212,
91,10,10,1.0,840.391,8403.91,360,18,8,0.6636,
92,13,13,1.0,674.452,8767.876,339,24,11,0.5421,
93,16,16,1.0,504.991,8079.849,222,22,6,0.5623,
94,14,14,1.0,590.057,8260.801,296,22,8,0.5159,
95,16,16,1.0,488.976,7823.613,222,27,11,0.6885,
96,12,12,1.0,593.93,7127.154,318,15,3,0.6739,
97,11,11,1.0,754.843,8303.277,315,16,5,0.6766,
98,12,12,1.0,624.53,7494.355,321,17,5,0.7415,
99,13,13,1.0,655.852,8526.08,308,29,16,0.8677,
100,11,11,1.0,702.142,7723.566,332,30,19,0.6992,
101,14,14,1.0,561.304,7858.258,256,28,14,0.7905,
102,11,11,1.0,715.842,7874.266,348,12,1,0.5356,
103,15,15,1.0,512.359,7685.389,241,19,4,0.5799,
104,10,10,1.0,810.281,8102.815,327,28,18,0.7305,
105,14,14,1.0,660.469,9246.567,296,27,13,0.5239,
106,15,15,1.0,541.296,8119.436,274,26,11,0.6375,
107,11,11,1.0,782.217,8604.384,325,18,7,0.4687,
108,11,11,1.0,763.783,8401.611,330,21,10,0.6856,
