seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
302,14,14,1.0,578.7,8101.796,276,28,14,0.1861,
303,10,10,1.0,798.467,7984.674,339,14,4,0.2777,
304,11,11,1.0,659.316,7252.479,332,21,10,0.2633,
305,11,11,1.0,696.46,7661.057,332,21,10,0.2844,
306,13,13,1.0,616.511,8014.644,325,20,7,0.2252,
307,15,15,1.0,520.665,7809.968,261,20,5,0.1871,
308,11,11,1.0,684.31,7527.412,343,12,1,0.2523,
309,10,10,1.0,781.282,7812.815,340,30,20,0.2577,
310,14,14,1.0,572.285,8011.992,277,25,11,0.1837,
311,16,16,1.0,455.945,7295.128,258,33,17,0.1693,
312,15,15,1.0,500.657,7509.848,248,25,10,0.1692,
313,14,14,1.0,569.982,7979.755,285,47,33,0.2073,
314,11,11,1.0,687.082,7557.906,325,24,13,0.2696,
315,13,13,1.0,593.146,7710.9,330,26,13,0.2522,
316,10,10,1.0,763.511,7635.114,343,28,18,0.2797,
317,13,13,1.0,601.058,7813.759,336,30,17,0.2271,
318,15,15,1.0,523.004,7845.067,303,32,17,0.1704,
319,11,11,1.0,672.225,7394.479,382,24,13,0.2835,
320,13,13,1.0,586.257,7621.345,284,16,3,0.2308,
321,12,12,1.0,624.282,7491.388,277,13,1,0.2432,
322,16,16,1.0,499.622,7993.949,298,39,23,0.1893,
323,15,15,1.0,470.096,7051.433,220,26,11,0.1901,
324,14,14,1.0,588.899,8244.579,280,22,8,0.2121,
325,14,14,1.0,548.38,7677.323,263,33,19,0.1876,
326,10,10,1.0,809.101,8091.011,385,30,20,0.269,
327,16,16,1.0,492.319,7877.098,315,38,22,0.1541,
328,15,15,1.0,516.049,7740.732,260,39,24,0.182,
329,16,15,0.9375,636.528,9547.914,262,135,120,0.1504,
330,14,14,1.0,559.898,7838.579,296,25,11,0.2013,
331,16,16,1.0,419.517,6712.277,200,26,10,0.1694,
332,11,11,1.0,719.164,7910.8,333,19,8,0.2568,
333,14,14,1.0,554.54,7763.564,325,34,20,0.226,
334,11,11,1.0,641.678,7058.462,329,24,13,0.2785,
335,11,11,1.0,698.186,7680.044,332,18,7,0.2361,
336,10,10,1.0,713.453,7134.528,355,16,6,0.2625,
337,11,11,1.0,641.2,7053.197,338,23,12,0.2738,
338,10,10,1.0,787.283,7872.828,330,23,13,0.3013,
339,11,11,1.0,713.206,7845.261,373,29,18,0.376,
340,13,13,1.0,659.608,8574.906,326,40,27,0.2425,
341,14,14,1.0,579.44,8112.165,260,30,16,0.1902,
342,10,10,1.0,756.887,7568.868,332,19,9,0.4282,
343,11,11,1.0,716.623,7882.854,350,43,32,0.2812,
344,13,13,1.0,607.874,7902.364,328,23,10,0.2766,
345,16,16,1.0,475.727,7611.626,218,19,3,0.1543,
346,14,14,1.0,561.157,7856.192,328,35,21,0.2249,
