seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
532,11,11,1.0,347.038,3817.42,115,11,0,0.0306,
533,13,13,1.0,339.162,4409.1,122,13,0,0.0413,
534,13,13,1.0,303.158,3941.053,111,13,0,0.0445,
535,11,11,1.0,336.22,3698.418,111,11,0,0.0371,
536,15,15,1.0,265.513,3982.7,101,15,0,0.047,
537,15,15,1.0,309.677,4645.151,113,15,0,0.057,
538,12,12,1.0,306.907,3682.881,108,12,0,0.036,
539,12,12,1.0,326.755,3921.064,108,12,0,0.0384,
540,14,14,1.0,309.626,4334.767,116,14,0,0.0422,
541,12,12,1.0,317.523,3810.277,123,12,0,0.0374,
542,13,13,1.0,296.776,3858.086,101,13,0,0.0398,
543,16,16,1.0,252.205,4035.281,99,16,0,0.0524,
544,15,15,1.0,305.229,4578.432,109,15,0,0.0474,
545,11,11,1.0,410.426,4514.685,133,11,0,0.0388,
546,10,10,1.0,343.555,3435.549,119,10,0,0.0308,
547,10,10,1.0,413.872,4138.719,121,10,0,0.0321,
548,10,10,1.0,389.081,3890.813,125,10,0,0.0345,
549,15,15,1.0,254.782,3821.737,105,15,0,0.0417,
550,16,16,1.0,307.718,4923.489,106,16,0,0.0443,
551,14,14,1.0,267.867,3750.141,106,14,0,0.054,
552,10,10,1.0,360.893,3608.934,122,10,0,0.0318,
553,13,13,1.0,323.15,4200.956,112,13,0,0.0389,
554,14,14,1.0,304.34,4260.758,117,14,0,0.0372,
555,11,11,1.0,340.221,3742.43,119,11,0,0.04,
556,15,15,1.0,290.716,4360.747,99,15,0,0.0439,
557,10,10,1.0,353.709,3537.092,105,10,0,0.0294,
558,13,13,1.0,275.473,3581.145,97,13,0,0.0364,
559,10,10,1.0,362.957,3629.567,113,10,0,0.0318,
560,16,16,1.0,265.988,4255.807,104,16,0,0.0577,
561,14,14,1.0,305.507,4277.093,106,14,0,0.0432,
562,15,15,1.0,265.219,3978.28,101,15,0,0.0632,
563,14,14,1.0,287.011,4018.151,112,14,0,0.0637,
564,12,12,1.0,364.778,4377.336,115,12,0,0.0412,
565,15,15,1.0,270.157,4052.358,102,15,0,0.0488,
566,16,16,1.0,303.409,4854.536,112,16,0,0.0567,
567,11,11,1.0,374.072,4114.796,107,11,0,0.0412,
568,10,10,1.0,382.401,3824.009,116,10,0,0.0313,
569,14,14,1.0,262.825,3679.548,115,14,0,0.0474,
570,10,10,1.0,361.871,3618.708,120,10,0,0.0294,
571,11,11,1.0,357.14,3928.535,122,11,0,0.0346,
572,11,11,1.0,332.412,3656.53,101,11,0,0.0376,
573,15,15,1.0,284.493,4267.396,101,15,0,0.0543,
574,12,12,1.0,283.426,3401.113,100,12,0,0.0401,
575,12,12,1.0,280.551,3366.607,105,12,0,0.0314,
576,16,16,1.0,265.151,4242.415,112,16,0,0.0433,
577,13,13,1.0,334.957,4354.439,120,13,0,0.0345,
578,16,16,1.0,273.826,4381.223,104,16,0,0.0496,
579,12,12,1.0,317.774,3813.293,117,12,0,0.0381,
580,14,14,1.0,299.203,4188.836,115,14,0,0.0395,
581,15,15,1.0,286.045,4290.671,93,15,0,0.0424,
582,11,11,1.0,334.755,3682.31,114,11,0,0.0348,
583,14,14,1.0,267.59,3746.257,101,14,0,0.0537,
584,14,14,1.0,309.505,4333.072,104,14,0,0.0589,
585,10,10,1.0,354.294,3542.938,115,10,0,0.0421,
586,15,15,1.0,295.142,4427.127,101,15,0,0.0443,
587,15,15,1.0,293.783,4406.752,107,15,0,0.0689,
588,15,15,1.0,271.809,4077.141,105,15,0,0.0762,
589,10,10,1.0,380.047,3800.473,116,10,0,0.0375,
