seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10701,13,13,1.0,565.876,7356.385,321,17,4,0.3179,
10702,11,11,1.0,623.186,6855.048,332,17,6,0.2543,
10703,15,15,1.0,494.297,7414.458,301,25,10,0.1699,
10704,13,13,1.0,610.322,7934.192,313,33,20,0.2339,
10705,12,12,1.0,607.423,7289.075,333,24,12,0.2321,
10706,10,10,1.0,654.807,6548.074,340,14,4,0.2798,
10707,14,14,1.0,515.396,7215.544,262,37,23,0.1948,
10708,10,10,1.0,741.268,7412.684,380,19,9,0.2151,
10709,11,11,1.0,642.671,7069.384,341,22,11,0.1928,
10710,16,16,1.0,459.553,7352.85,283,26,10,0.1404,
10711,10,10,1.0,681.385,6813.848,370,10,0,0.2264,
10712,12,12,1.0,649.651,7795.812,318,31,19,0.1741,
10713,12,12,1.0,628.509,7542.104,350,30,18,0.1829,
10714,10,10,1.0,710.835,7108.346,350,21,11,0.2129,
10715,11,11,1.0,617.881,6796.692,310,11,0,0.1929,
10716,13,13,1.0,527.993,6863.914,268,25,12,0.1681,
10717,15,15,1.0,449.436,6741.539,291,25,10,0.1352,
10718,13,13,1.0,574.423,7467.497,323,26,13,0.1693,
10719,16,16,1.0,481.051,7696.822,264,27,11,0.1358,
10720,11,11,1.0,630.678,6937.458,322,14,3,0.1993,
10721,13,13,1.0,571.409,7428.32,318,21,8,0.1722,
10722,15,15,1.0,507.526,7612.889,291,33,18,0.158,
10723,16,16,1.0,426.771,6828.34,261,17,1,0.1477,
10724,15,15,1.0,454.74,6821.104,269,23,8,0.1436,
10725,13,13,1.0,506.252,6581.278,275,23,10,0.1743,
10726,12,12,1.0,582.314,6987.764,309,32,20,0.1976,
10727,14,14,1.0,499.748,6996.477,279,29,15,0.1542,
10728,15,15,1.0,544.07,8161.057,341,34,19,0.1513,
10729,11,11,1.0,641.955,7061.507,336,17,6,0.2081,
10730,13,13,1.0,500.42,6505.458,290,20,7,0.1598,
10731,10,10,1.0,750.834,7508.341,393,26,16,0.21,
10732,11,11,1.0,625.852,6884.369,341,14,3,0.1906,
10733,14,14,1.0,538.279,7535.911,295,17,3,0.1569,
10734,13,13,1.0,531.961,6915.499,283,25,12,0.1694,
10735,14,14,1.0,554.75,7766.496,305,38,24,0.1574,
10736,12,12,1.0,553.536,6642.429,310,18,6,0.1894,
10737,13,13,1.0,540.305,7023.971,272,22,9,0.1653,
10738,16,16,1.0,453.825,7261.194,263,33,17,0.1278,
10739,10,10,1.0,781.668,7816.679,352,38,28,0.2065,
10740,11,11,1.0,644.37,7088.073,318,14,3,0.2098,
10741,12,12,1.0,580.604,6967.253,345,22,10,0.1924,
10742,12,12,1.0,638.816,7665.793,302,28,16,0.188,
10743,14,14,1.0,522.904,7320.661,325,29,15,0.1729,
10744,10,10,1.0,721.277,7212.768,336,14,4,0.3471,
10745,15,15,1.0,497.21,7458.155,281,21,6,0.192,
10746,14,14,1.0,485.048,6790.665,291,20,6,0.2232,
10747,16,16,1.0,455.825,7293.203,246,26,10,0.1966,
10748,16,16,1.0,460.803,7372.848,284,30,14,0.2005,
10749,10,10,1.0,674.349,6743.487,370,14,4,0.2916,
10750,10,10,1.0,737.038,7370.383,367,11,1,0.3042,
10751,16,16,1.0,471.781,7548.488,346,39,23,0.1374,
