seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10636,10,10,1.0,377.816,3778.164,118,10,0,0.0398,
10637,14,14,1.0,312.506,4375.078,110,14,0,0.0726,
10638,15,15,1.0,268.324,4024.853,98,15,0,0.1052,
10639,11,11,1.0,352.15,3873.648,117,11,0,0.0797,
10640,13,13,1.0,341.306,4436.973,111,13,0,0.0953,
10641,11,11,1.0,353.311,3886.417,118,11,0,0.0654,
10642,14,14,1.0,281.953,3947.345,103,14,0,0.0828,
10643,11,11,1.0,358.961,3948.57,112,11,0,0.0759,
10644,13,13,1.0,269.748,3506.73,119,13,0,0.0693,
10645,16,16,1.0,288.592,4617.475,109,16,0,0.0856,
10646,14,14,1.0,280.83,3931.626,113,14,0,0.069,
10647,11,11,1.0,327.366,3601.027,107,11,0,0.0611,
10648,15,15,1.0,273.974,4109.611,102,15,0,0.0819,
10649,10,10,1.0,393.846,3938.463,107,10,0,0.0482,
10650,16,16,1.0,291.067,4657.078,108,16,0,0.0871,
10651,11,11,1.0,364.916,4014.076,113,11,0,0.0661,
10652,14,14,1.0,296.469,4150.567,100,14,0,0.0876,
10653,14,14,1.0,314.042,4396.591,117,14,0,0.0733,
10654,11,11,1.0,342.362,3765.983,108,11,0,0.0514,
10655,12,12,1.0,317.152,3805.819,112,12,0,0.0735,
10656,14,14,1.0,319.334,4470.671,121,14,0,0.0911,
10657,10,10,1.0,389.183,3891.825,115,10,0,0.0571,
10658,14,14,1.0,267.336,3742.7,107,14,0,0.1079,
10659,15,15,1.0,306.074,4591.11,108,15,0,0.088,
10660,16,16,1.0,254.021,4064.344,95,16,0,0.1322,
10661,13,13,1.0,325.084,4226.095,113,13,0,0.0679,
10662,15,15,1.0,296.069,4441.032,111,15,0,0.0895,
10663,13,13,1.0,311.543,4050.058,115,13,0,0.0671,
10664,11,11,1.0,350.144,3851.584,110,11,0,0.0669,
10665,12,12,1.0,313.088,3757.052,103,12,0,0.0539,
10666,14,14,1.0,312.893,4380.502,104,14,0,0.0618,
10667,12,12,1.0,299.729,3596.75,113,12,0,0.0623,
10668,16,16,1.0,293.042,4688.669,106,16,0,0.074,
10669,11,11,1.0,329.748,3627.225,120,11,0,0.0438,
10670,10,10,1.0,363.052,3630.521,124,10,0,0.0695,
10671,14,14,1.0,297.961,4171.448,101,14,0,0.0716,
10672,10,10,1.0,309.389,3093.887,110,10,0,0.0558,
10673,15,15,1.0,270.626,4059.394,111,15,0,0.0978,
10674,13,13,1.0,317.424,4126.517,109,13,0,0.0898,
10675,11,11,1.0,341.219,3753.413,117,11,0,0.0732,
10676,10,10,1.0,370.946,3709.461,110,10,0,0.0745,
10677,11,11,1.0,305.692,3362.614,113,11,0,0.0849,
10678,14,14,1.0,291.01,4074.137,105,14,0,0.0995,
10679,10,10,1.0,366.889,3668.888,116,10,0,0.0641,
10680,14,14,1.0,270.889,3792.446,109,14,0,0.1037,
10681,14,14,1.0,274.558,3843.815,103,14,0,0.0833,
10682,13,13,1.0,275.229,3577.973,97,13,0,0.0648,
10683,14,14,1.0,281.843,3945.795,108,14,0,0.0979,
10684,15,15,1.0,293.941,4409.12,109,15,0,0.0823,
10685,12,12,1.0,318.861,3826.329,114,12,0,0.0583,
10686,12,12,1.0,314.448,3773.371,117,12,0,0.0694,
10687,13,13,1.0,245.082,3186.068,98,13,0,0.0967,
10688,10,10,1.0,342.587,3425.874,113,10,0,0.0515,
10689,13,13,1.0,362.602,4713.82,123,13,0,0.0939,
10690,11,11,1.0,377.159,4148.75,120,11,0,0.0638,
10691,12,12,1.0,294.58,3534.955,98,12,0,0.0499,
10692,15,15,1.0,288.54,4328.1,99,15,0,0.0716,
10693,13,13,1.0,291.435,3788.653,110,13,0,0.075,
10694,16,16,1.0,274.995,4399.915,113,16,0,0.0788,
10695,14,14,1.0,271.437,3800.123,91,14,0,0.0788,
10696,11,11,1.0,324.929,3574.214,106,11,0,0.0804,
10697,12,12,1.0,294.833,3537.999,112,12,0,0.1072,
10698,10,10,1.0,316.204,3162.042,113,10,0,0.0697,
10699,12,12,1.0,304.42,3653.035,107,12,0,0.0895,
10700,11,11,1.0,332.072,3652.793,120,11,0,0.0804,
10701,13,13,1.0,305.632,3973.219,103,13,0,0.0841,
10702,11,11,1.0,293.91,3233.008,114,11,0,0.0881,
10703,15,15,1.0,257.049,3855.729,102,15,0,0.0884,
10704,13,13,1.0,308.039,4004.508,107,13,0,0.0735,
10705,12,12,1.0,372.465,4469.578,111,12,0,0.0569,
10706,10,10,1.0,358.707,3587.071,116,10,0,0.0613,
10707,14,14,1.0,244.817,3427.439,102,14,0,0.075,
10708,10,10,1.0,374.994,3749.936,125,10,0,0.0472,
10709,11,11,1.0,342.26,3764.857,111,11,0,0.0557,
10710,16,16,1.0,272.358,4357.731,97,16,0,0.0672,
10711,10,10,1.0,386.286,3862.855,118,10,0,0.0553,
10712,12,12,1.0,308.452,3701.419,121,12,0,0.079,
10713,12,12,1.0,338.103,4057.24,119,12,0,0.0827,
10714,10,10,1.0,389.572,3895.724,114,10,0,0.0559,
10715,11,11,1.0,309.892,3408.813,116,11,0,0.053,
10716,13,13,1.0,309.611,4024.94,102,13,0,0.0542,
10717,15,15,1.0,278.129,4171.932,104,15,0,0.0763,
10718,13,13,1.0,314.894,4093.622,102,13,0,0.0729,
10719,16,16,1.0,276.836,4429.374,99,16,0,0.0835,
10720,11,11,1.0,333.6,3669.601,108,11,0,0.0586,
10721,13,13,1.0,321.584,4180.589,113,13,0,0.0546,
10722,15,15,1.0,283.165,4247.474,98,15,0,0.0792,
10723,16,16,1.0,284.511,4552.174,103,16,0,0.087,
10724,15,15,1.0,265.067,3976.003,104,15,0,0.0703,
10725,13,13,1.0,246.872,3209.339,107,13,0,0.0643,
10726,12,12,1.0,343.724,4124.693,118,12,0,0.0601,
10727,14,14,1.0,295.42,4135.877,106,14,0,0.0768,
10728,15,15,1.0,317.135,4757.025,113,15,0,0.0549,
10729,11,11,1.0,339.4,3733.397,109,11,0,0.0661,
10730,13,13,1.0,296.186,3850.422,105,13,0,0.0841,
10731,10,10,1.0,385.408,3854.082,118,10,0,0.0522,
10732,11,11,1.0,344.629,3790.917,117,11,0,0.0719,
10733,14,14,1.0,314.396,4401.551,106,14,0,0.0872,
10734,13,13,1.0,287.364,3735.727,109,13,0,0.0714,
10735,14,14,1.0,319.452,4472.33,109,14,0,0.0639,
10736,12,12,1.0,315.561,3786.729,119,12,0,0.083,
10737,13,13,1.0,326.905,4249.762,107,13,0,0.0835,
10738,16,16,1.0,275.928,4414.853,112,16,0,0.091,
10739,10,10,1.0,328.762,3287.624,107,10,0,0.0644,
10740,11,11,1.0,322.741,3550.147,110,11,0,0.0783,
10741,12,12,1.0,329.132,3949.589,123,12,0,0.0455,
10742,12,12,1.0,325.387,3904.641,102,12,0,0.08,
10743,14,14,1.0,310.775,4350.851,114,14,0,0.0624,
10744,10,10,1.0,362.689,3626.886,120,10,0,0.0583,
10745,15,15,1.0,290.587,4358.801,104,15,0,0.0683,
10746,14,14,1.0,281.975,3947.656,99,14,0,0.0748,
10747,16,16,1.0,314.847,5037.549,98,16,0,0.0898,
10748,16,16,1.0,278.361,4453.779,107,16,0,0.0754,
10749,10,10,1.0,375.388,3753.878,114,10,0,0.0591,
10750,10,10,1.0,380.244,3802.44,129,10,0,0.0599,
10751,16,16,1.0,267.662,4282.594,107,16,0,0.0951,
10752,13,13,1.0,286.786,3728.222,105,13,0,0.0751,
10753,16,16,1.0,283.616,4537.861,103,16,0,0.1135,
10754,10,10,1.0,444.333,4443.329,121,10,0,0.0809,
10755,16,16,1.0,270.216,4323.452,94,16,0,0.0924,
10756,13,13,1.0,302.911,3937.849,121,13,0,0.0858,
10757,16,16,1.0,255.599,4089.581,107,16,0,0.1032,
10758,14,14,1.0,306.274,4287.839,109,14,0,0.0888,
10759,10,10,1.0,328.579,3285.785,114,10,0,0.0787,
10760,10,10,1.0,393.047,3930.468,113,10,0,0.0584,
10761,13,13,1.0,300.338,3904.388,112,13,0,0.0793,
10762,16,16,1.0,274.189,4387.029,101,16,0,0.1044,
10763,12,12,1.0,278.956,3347.467,106,12,0,0.1035,
10764,10,10,1.0,388.052,3880.519,130,10,0,0.0724,
10765,14,14,1.0,264.889,3708.451,98,14,0,0.1087,
10766,16,16,1.0,267.916,4286.66,104,16,0,0.0837,
10767,12,12,1.0,301.418,3617.014,112,12,0,0.0619,
10768,13,13,1.0,325.931,4237.106,109,13,0,0.0657,
10769,11,11,1.0,335.368,3689.045,117,11,0,0.0824,
10770,12,12,1.0,336.75,4040.996,114,12,0,0.0867,
10771,14,14,1.0,278.941,3905.18,102,14,0,0.0808,
10772,12,12,1.0,343.312,4119.75,113,12,0,0.0618,
10773,16,16,1.0,271.895,4350.327,99,16,0,0.0905,
10774,16,16,1.0,274.886,4398.179,105,16,0,0.079,
10775,13,13,1.0,312.081,4057.053,103,13,0,0.0801,
10776,13,13,1.0,317.81,4131.529,104,13,0,0.0785,
10777,11,11,1.0,356.021,3916.229,117,11,0,0.0698,
10778,14,14,1.0,293.716,4112.029,94,14,0,0.0528,
10779,11,11,1.0,323.103,3554.129,113,11,0,0.0539,
10780,10,10,1.0,381.586,3815.865,122,10,0,0.0442,
10781,14,14,1.0,325.033,4550.464,113,14,0,0.0581,
10782,14,14,1.0,316.849,4435.891,116,14,0,0.1156,
10783,10,10,1.0,329.033,3290.332,108,10,0,0.0721,
10784,12,12,1.0,330.423,3965.077,109,12,0,0.0941,
10785,11,11,1.0,341.382,3755.197,108,11,0,0.0617,
10786,16,16,1.0,254.877,4078.032,106,16,0,0.0847,
10787,16,16,1.0,286.724,4587.582,102,16,0,0.0823,
10788,15,15,1.0,288.243,4323.638,103,15,0,0.0865,
10789,15,15,1.0,278.231,4173.469,102,15,0,0.0852,
10790,10,10,1.0,359.634,3596.343,112,10,0,0.0614,
10791,13,13,1.0,292.33,3800.294,110,13,0,0.0854,
10792,16,16,1.0,270.635,4330.153,96,16,0,0.0824,
