seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
263,15,15,1.0,502.06,7530.902,314,28,13,0.3034,
264,14,14,1.0,539.964,7559.492,281,24,10,0.3145,
265,16,16,1.0,509.909,8158.548,285,44,28,0.2323,
266,10,10,1.0,707.858,7078.582,347,24,14,0.4959,
267,11,11,1.0,654.413,7198.543,344,27,16,0.4171,
268,16,16,1.0,477.275,7636.406,287,38,22,0.2051,
269,10,9,0.9,933.858,8404.719,360,120,111,0.42,
270,16,16,1.0,436.078,6977.242,282,33,17,0.2305,
271,13,13,1.0,507.412,6596.358,271,28,15,0.3193,
272,13,13,1.0,577.104,7502.356,318,31,18,0.3202,
273,11,11,1.0,633.498,6968.474,303,13,2,0.6348,
274,11,11,1.0,687.104,7558.149,356,19,8,0.5162,
275,16,16,1.0,432.765,6924.242,238,23,7,0.3384,
276,12,12,1.0,537.162,6445.947,273,16,4,0.3803,
277,10,10,1.0,789.48,7894.802,370,30,20,0.3691,
278,12,12,1.0,610.619,7327.433,317,16,4,0.2885,
279,13,13,1.0,572.957,7448.442,360,31,18,0.2766,
280,12,12,1.0,609.409,7312.912,322,21,9,0.3265,
281,10,10,1.0,722.481,7224.808,358,25,15,0.3745,
282,15,15,1.0,474.133,7111.992,264,21,6,0.2701,
283,15,15,1.0,472.906,7093.597,272,21,6,0.2495,
284,10,10,1.0,661.689,6616.886,319,15,5,0.4397,
285,14,14,1.0,499.069,6986.972,306,26,12,0.3024,
286,13,13,1.0,544.639,7080.31,288,22,9,0.3071,
287,14,14,1.0,490.089,6861.247,278,19,5,0.3654,
288,16,16,1.0,402.893,6446.291,251,22,6,0.2949,
289,16,16,1.0,448.451,7175.22,231,35,19,0.2585,
290,14,14,1.0,517.348,7242.872,307,36,22,0.2801,
291,15,15,1.0,470.585,7058.771,235,24,9,0.2282,
292,16,16,1.0,480.412,7686.598,291,35,19,0.228,
293,13,13,1.0,581.089,7554.151,339,20,7,0.3865,
294,11,11,1.0,661.16,7272.756,319,18,7,0.4515,
295,16,16,1.0,452.289,7236.622,277,24,8,0.2853,
296,10,10,1.0,733.575,7335.748,351,11,1,0.4434,
297,14,14,1.0,502.417,7033.834,315,19,5,0.3136,
298,11,11,1.0,677.38,7451.179,372,30,19,0.4016,
299,12,12,1.0,586.954,7043.448,300,17,5,0.3388,
300,14,14,1.0,516.128,7225.789,284,29,15,0.3496,
301,13,12,0.923077,758.758,9105.092,354,113,101,0.2596,
302,14,14,1.0,531.596,7442.345,278,27,13,0.2449,
303,10,10,1.0,704.94,7049.405,345,15,5,0.4291,
304,11,11,1.0,694.728,7642.005,361,31,20,0.3581,
305,11,11,1.0,693.879,7632.671,327,26,15,0.3574,
306,13,13,1.0,597.639,7769.313,333,27,14,0.27,
307,15,15,1.0,480.486,7207.287,283,23,8,0.2329,
308,11,11,1.0,669.112,7360.23,343,12,1,0.272,
309,10,10,1.0,755.729,7557.285,339,25,15,0.2988,
310,14,14,1.0,573.115,8023.606,283,31,17,0.2182,
311,16,16,1.0,462.685,7402.958,267,35,19,0.17,
312,15,15,1.0,470.52,7057.797,230,23,8,0.2075,
