seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
905,15,15,1.0,322.917,4843.748,134,15,0,0.1387,
906,10,10,1.0,464.406,4644.061,139,10,0,0.122,
907,15,15,1.0,289.052,4335.784,133,15,0,0.1302,
908,15,15,1.0,348.121,5221.816,130,15,0,0.1164,
909,11,11,1.0,414.545,4559.998,132,11,0,0.1113,
910,14,14,1.0,363.416,5087.829,135,14,0,0.1218,
911,13,13,1.0,369.803,4807.433,132,13,0,0.124,
912,14,14,1.0,366.187,5126.619,130,14,0,0.1154,
913,10,10,1.0,449.028,4490.278,145,10,0,0.1401,
914,10,10,1.0,409.841,4098.413,142,10,0,0.1112,
915,11,11,1.0,414.752,4562.272,135,11,0,0.1221,
916,15,15,1.0,341.795,5126.921,137,15,0,0.1201,
917,16,16,1.0,293.076,4689.211,123,16,0,0.1444,
918,16,16,1.0,333.479,5335.665,123,16,0,0.1394,
919,15,15,1.0,356.564,5348.464,147,15,0,0.155,
920,14,14,1.0,343.074,4803.039,141,14,0,0.1351,
921,12,12,1.0,392.089,4705.065,140,12,0,0.1736,
922,10,10,1.0,416.768,4167.682,132,10,0,0.1457,
923,16,16,1.0,326.955,5231.273,125,16,0,0.1632,
924,14,14,1.0,333.865,4674.116,125,14,0,0.1424,
925,10,10,1.0,415.636,4156.362,141,10,0,0.1519,
926,15,15,1.0,334.756,5021.339,140,15,0,0.1464,
927,15,15,1.0,323.147,4847.211,130,15,0,0.1229,
928,12,12,1.0,407.143,4885.711,129,12,0,0.133,
929,11,11,1.0,427.761,4705.372,132,11,0,0.1196,
930,14,14,1.0,356.272,4987.815,125,14,0,0.1195,
931,16,16,1.0,285.559,4568.94,128,16,0,0.1325,
932,14,14,1.0,373.169,5224.366,123,14,0,0.1129,
933,14,14,1.0,325.993,4563.901,132,14,0,0.1296,
934,13,13,1.0,344.463,4478.019,128,13,0,0.1484,
935,16,16,1.0,319.197,5107.155,131,16,0,0.1465,
936,11,11,1.0,412.083,4532.909,138,11,0,0.1083,
937,14,14,1.0,344.235,4819.293,140,14,0,0.1391,
938,13,13,1.0,352.377,4580.897,144,13,0,0.1282,
939,10,10,1.0,407.365,4073.648,138,10,0,0.1189,
940,12,12,1.0,391.915,4702.975,137,12,0,0.1406,
941,12,12,1.0,366.973,4403.679,133,12,0,0.1216,
942,13,13,1.0,351.88,4574.439,134,13,0,0.1077,
943,14,14,1.0,325.49,4556.859,133,14,0,0.1525,
944,10,10,1.0,425.417,4254.172,131,10,0,0.1244,
945,13,13,1.0,349.827,4547.755,141,13,0,0.1541,
946,10,10,1.0,422.0,4220.004,140,10,0,0.1369,
947,11,11,1.0,388.36,4271.957,132,11,0,0.1249,
948,14,14,1.0,353.673,4951.428,126,14,0,0.142,
949,12,12,1.0,428.572,5142.861,137,12,0,0.1413,
950,11,11,1.0,417.772,4595.492,148,11,0,0.1286,
